"","Date","Open","High","Low","Close","Volume","Adjusted"
"2290",2016-02-05,63.110001,63.27,57.75,58.509998,19063800,58.509998
"2291",2016-02-08,56.869999,56.990002,52.599998,54.049999,18025400,54.049999
"2292",2016-02-09,53.610001,58.580002,52.790001,57.330002,16374300,57.330002
"2293",2016-02-10,58.5,61.59,58.380001,58.759998,9859700,58.759998
"2294",2016-02-11,57.189999,59.849998,56.580002,59.240002,7779000,59.240002
"2295",2016-02-12,60.009998,60.529999,59.099998,59.68,5081600,59.68
"2296",2016-02-16,60.68,60.98,58.459999,59.720001,5726200,59.720001
"2297",2016-02-17,60.380001,64.419998,59.889999,63.490002,9836700,63.490002
"2298",2016-02-18,63.48,64.18,61.580002,61.700001,6724000,61.700001
"2299",2016-02-19,61.75,62.360001,60.66,62.139999,4905600,62.139999
"2300",2016-02-22,62.139999,64.339996,62.139999,63.98,7453300,63.98
"2301",2016-02-23,63.720001,63.779999,62.439999,62.900002,5280400,62.900002
"2302",2016-02-24,62,62.98,60.330002,62.52,11909400,62.52
"2303",2016-02-25,70.5,70.839996,67.139999,69.419998,18232300,69.419998
"2304",2016-02-26,69.68,70.010002,68.279999,69.720001,8364200,69.720001
"2305",2016-02-29,69.129997,69.160004,67.650002,67.75,7688100,67.75
"2306",2016-03-01,68.120003,70.059998,67.5,70.019997,5146600,70.019997
"2307",2016-03-02,69.68,70.550003,69.519997,70.43,4927600,70.43
"2308",2016-03-03,70.050003,70.940002,69.519997,70.800003,3237600,70.800003
"2309",2016-03-04,71.18,72.18,70.629997,71.059998,4353000,71.059998
"2310",2016-03-07,70.5,70.860001,69,70.489998,4624900,70.489998
"2311",2016-03-08,69.790001,70.900002,69.169998,69.82,4083700,69.82
"2312",2016-03-09,70.089996,71.120003,69.919998,71.040001,4255600,71.040001
"2313",2016-03-10,71.440002,72.32,69.790001,70.699997,4977700,70.699997
"2314",2016-03-11,71.160004,71.900002,70.870003,71.629997,3426800,71.629997
"2315",2016-03-14,71.309998,72.489998,71.169998,72.220001,3864100,72.220001
"2316",2016-03-15,71.779999,72.349998,71.089996,71.699997,3205300,71.699997
"2317",2016-03-16,71.269997,72.919998,71.110001,72.730003,2985800,72.730003
"2318",2016-03-17,72.529999,73.18,71.599998,72.720001,3379700,72.720001
"2319",2016-03-18,73.099998,73.540001,72.190002,72.650002,5995900,72.650002
"2320",2016-03-21,72.5,72.669998,71.690002,72.25,2852100,72.25
"2321",2016-03-22,72.160004,73.279999,71.699997,72.849998,3348100,72.849998
"2322",2016-03-23,71.690002,72.580002,71.489998,71.779999,2945900,71.779999
"2323",2016-03-24,71.540001,72.449997,71.059998,72.440002,2698800,72.440002
"2324",2016-03-28,72.389999,72.68,71.410004,71.949997,2688100,71.949997
"2325",2016-03-29,71.540001,72.690002,70.709999,72.300003,4596200,72.300003
"2326",2016-03-30,73,74.660004,72.959999,74.300003,5181100,74.300003
"2327",2016-03-31,74.059998,74.389999,73.379997,73.830002,4226900,73.830002
"2328",2016-04-01,73.379997,75.949997,73.110001,75.730003,4550600,75.730003
"2329",2016-04-04,75.849998,76.440002,75.410004,75.690002,2978100,75.690002
"2330",2016-04-05,74.879997,75.510002,74.360001,74.580002,2365400,74.580002
"2331",2016-04-06,74.760002,75.68,74.470001,75.580002,2033300,75.580002
"2332",2016-04-07,74.910004,75.459999,74.68,75.32,3843700,75.32
"2333",2016-04-08,75.720001,75.940002,74.300003,74.849998,2375700,74.849998
"2334",2016-04-11,75.470001,75.5,74.129997,74.160004,2151800,74.160004
"2335",2016-04-12,74.529999,74.540001,73.440002,74.269997,2239100,74.269997
"2336",2016-04-13,74.769997,76.190002,74.449997,75.949997,3099900,75.949997
"2337",2016-04-14,76,76.589996,75.660004,76.150002,2687500,76.150002
"2338",2016-04-15,76.25,76.540001,75.879997,76.309998,2132900,76.309998
"2339",2016-04-18,76.239998,77.290001,75.860001,77.269997,1908300,77.269997
"2340",2016-04-19,77.589996,77.589996,75.529999,76.190002,2365200,76.190002
"2341",2016-04-20,76.199997,76.639999,75.790001,76.139999,2001600,76.139999
"2342",2016-04-21,76.660004,77.82,76.5,77.150002,3542500,77.150002
"2343",2016-04-22,76.230003,76.870003,75.349998,76.480003,3184500,76.480003
"2344",2016-04-25,76.18,76.830002,75.879997,76.510002,2456200,76.510002
"2345",2016-04-26,76.800003,76.800003,75.800003,76.209999,1953700,76.209999
"2346",2016-04-27,75.669998,76.199997,74.800003,75.690002,3359300,75.690002
"2347",2016-04-28,75.379997,76.639999,74.959999,75.379997,3824800,75.379997
"2348",2016-04-29,75.010002,76.059998,74.480003,75.800003,3228000,75.800003
"2349",2016-05-02,76.300003,77.43,75.709999,77.25,3287400,77.25
"2350",2016-05-03,76.400002,76.68,74.379997,74.900002,3273100,74.900002
"2351",2016-05-04,74.309998,74.629997,73.540001,73.989998,2834500,73.989998
"2352",2016-05-05,74.110001,74.589996,73.639999,73.809998,2088600,73.809998
"2353",2016-05-06,73.5,74.32,73.169998,74.25,3080100,74.25
"2354",2016-05-09,74.25,75.32,74.199997,74.620003,2136600,74.620003
"2355",2016-05-10,75.129997,75.980003,74.949997,75.919998,2701300,75.919998
"2356",2016-05-11,75.989998,76.919998,75.779999,75.790001,2517500,75.790001
"2357",2016-05-12,76.449997,76.790001,75.190002,75.889999,2730400,75.889999
"2358",2016-05-13,76,77.339996,75.949997,76.370003,3583200,76.370003
"2359",2016-05-16,76.669998,77.690002,76,77.309998,4141800,77.309998
"2360",2016-05-17,77.459999,77.550003,76.57,76.769997,4587700,76.769997
"2361",2016-05-18,76.769997,78.489998,76.639999,77.870003,8010200,77.870003
"2362",2016-05-19,82.260002,82.480003,80.150002,81.089996,13765000,81.089996
"2363",2016-05-20,81.599998,81.82,80.720001,81.019997,5097900,81.019997
"2364",2016-05-23,80.790001,82.099998,80.709999,81.730003,4870200,81.730003
"2365",2016-05-24,81.970001,83.410004,81.830002,82.75,5805600,82.75
"2366",2016-05-25,83,83.949997,82.339996,83.57,4932700,83.57
"2367",2016-05-26,83.82,84.480003,83.25,83.349998,4739300,83.349998
"2368",2016-05-27,83.120003,83.800003,83.010002,83.769997,3139700,83.769997
"2369",2016-05-31,83.559998,84.059998,83.160004,83.709999,4484500,83.709999
"2370",2016-06-01,82.07,83.849998,81.910004,83.449997,4172400,83.449997
"2371",2016-06-02,83.209999,83.370003,82.449997,83.239998,3684300,83.239998
"2372",2016-06-03,83,83.010002,82.120003,82.550003,2826900,82.550003
"2373",2016-06-06,82.860001,83.400002,82.5,82.830002,2585500,82.830002
"2374",2016-06-07,82.980003,83.339996,82.760002,83.139999,2605400,83.139999
"2375",2016-06-08,83.129997,83.559998,82.940002,83.349998,2344600,83.349998
"2376",2016-06-09,82.809998,83.290001,82.650002,82.730003,1852100,82.730003
"2377",2016-06-10,82,82.589996,81.550003,81.830002,2322100,81.830002
"2378",2016-06-13,81.25,82.989998,80.800003,81.489998,4618100,81.489998
"2379",2016-06-14,81.120003,81.720001,80.769997,81.089996,3540300,81.089996
"2380",2016-06-15,81.830002,82.610001,81.75,81.989998,3574400,81.989998
"2381",2016-06-16,81.190002,81.839996,80.209999,81.639999,3045000,81.639999
"2382",2016-06-17,81.529999,81.529999,80.169998,80.5,5691300,80.5
"2383",2016-06-20,81.480003,82.290001,81.129997,81.220001,3448300,81.220001
"2384",2016-06-21,81.57,81.870003,81.230003,81.629997,3184200,81.629997
"2385",2016-06-22,81.559998,81.809998,80.470001,80.620003,4222600,80.620003
"2386",2016-06-23,81.160004,82.32,80.790001,82.279999,2777100,82.279999
"2387",2016-06-24,79.410004,80.510002,78.330002,78.459999,6815700,78.459999
"2388",2016-06-27,77.459999,77.690002,75.510002,76.07,6020700,76.07
"2389",2016-06-28,77.550003,77.910004,76.599998,77.550003,4781100,77.550003
"2390",2016-06-29,78.25,79.650002,77.900002,79,5493600,79
"2391",2016-06-30,79.349998,79.959999,79.089996,79.410004,4644300,79.410004
"2392",2016-07-01,79.589996,80.849998,79.330002,79.830002,2967300,79.830002
"2393",2016-07-05,79.099998,79.239998,78.260002,78.669998,4163400,78.669998
"2394",2016-07-06,78.480003,78.730003,77.730003,78.5,4121200,78.5
"2395",2016-07-07,78.5,79.099998,78.389999,78.760002,2885300,78.760002
"2396",2016-07-08,79.43,81.099998,79.300003,80.889999,3558900,80.889999
"2397",2016-07-11,81.059998,81.830002,81.050003,81.660004,2928600,81.660004
"2398",2016-07-12,81.949997,82.449997,81.220001,81.93,3499400,81.93
"2399",2016-07-13,82.370003,82.480003,81.279999,81.330002,2474600,81.330002
"2400",2016-07-14,82,82.019997,81.440002,81.559998,1791700,81.559998
"2401",2016-07-15,81.860001,81.910004,81.040001,81.400002,2253800,81.400002
"2402",2016-07-18,81.510002,82.07,81.150002,81.629997,2177300,81.629997
"2403",2016-07-19,81.699997,81.790001,81.150002,81.370003,2164300,81.370003
"2404",2016-07-20,82.050003,82.730003,81.419998,82.139999,4267800,82.139999
"2405",2016-07-21,82.449997,83.089996,81.43,81.699997,3195800,81.699997
"2406",2016-07-22,81.989998,82.669998,81.230003,82.550003,2578700,82.550003
"2407",2016-07-25,82.580002,82.68,81.919998,82.190002,2633100,82.190002
"2408",2016-07-26,82,82.190002,81.43,81.760002,3010000,81.760002
"2409",2016-07-27,81.919998,82.120003,81.050003,81.5,3559200,81.5
"2410",2016-07-28,81.919998,82.720001,81.699997,82.330002,2448200,82.330002
"2411",2016-07-29,82.25,82.410004,80.879997,81.800003,2996300,81.800003
"2412",2016-08-01,81.779999,81.800003,80.550003,81.019997,4171900,81.019997
"2413",2016-08-02,80.809998,80.849998,79.599998,80.5,4267700,80.5
"2414",2016-08-03,80.529999,80.739998,79.839996,80.410004,2657500,80.410004
"2415",2016-08-04,80.540001,81.120003,80.32,80.559998,2460700,80.559998
"2416",2016-08-05,80.870003,81.330002,80.660004,81.330002,3033500,81.330002
"2417",2016-08-08,81.379997,81.519997,81.040001,81.169998,2682600,81.169998
"2418",2016-08-09,81.110001,81.629997,81,81.18,2785300,81.18
"2419",2016-08-10,81.300003,81.459999,79.940002,80.239998,3376200,80.239998
"2420",2016-08-11,80.419998,81.639999,80.199997,81.480003,3398500,81.480003
"2421",2016-08-12,81.309998,81.790001,80.589996,81.629997,3275100,81.629997
"2422",2016-08-15,79.349998,79.75,78.209999,78.919998,10886100,78.919998
"2423",2016-08-16,79,79,77.919998,77.959999,4797700,77.959999
"2424",2016-08-17,77.419998,77.449997,75.870003,76.32,8141600,76.32
"2425",2016-08-18,76.370003,77.160004,76.169998,76.910004,6200200,76.910004
"2426",2016-08-19,76.720001,77.57,76.510002,77.480003,3289300,77.480003
"2427",2016-08-22,77.480003,77.650002,76.959999,77.25,4059000,77.25
"2428",2016-08-23,77.82,78.279999,77.68,78.019997,4328600,78.019997
"2429",2016-08-24,78,78.690002,77.580002,77.82,3661700,77.82
"2430",2016-08-25,78.139999,80.239998,78.110001,80.160004,7495900,80.160004
"2431",2016-08-26,80.389999,80.699997,79.459999,80.029999,4271500,80.029999
"2432",2016-08-29,80.209999,80.239998,79.720001,79.919998,4550900,79.919998
"2433",2016-08-30,80,80.220001,79.349998,79.830002,3352700,79.830002
"2434",2016-08-31,80.010002,80.099998,78.940002,79.419998,10307100,79.419998
"2435",2016-09-01,75.449997,76.550003,74.059998,75.910004,27418500,75.910004
"2436",2016-09-02,76,76.470001,74.650002,75.099998,8153000,75.099998
"2437",2016-09-06,74.93,75.620003,74.550003,75.419998,5146000,75.419998
"2438",2016-09-07,75.07,75.610001,74.580002,75.010002,5566800,75.010002
"2439",2016-09-08,75,75.019997,74.370003,74.879997,5102600,74.879997
"2440",2016-09-09,74.519997,75.690002,74.199997,74.199997,6915100,74.199997
"2441",2016-09-12,73.779999,74.709999,73.5,74.360001,5197800,74.360001
"2442",2016-09-13,73.650002,74,72.650002,73.059998,6780300,73.059998
"2443",2016-09-14,73.059998,74.510002,73,73.82,5828700,73.82
"2444",2016-09-15,73.519997,74.300003,73.360001,73.989998,4288800,73.989998
"2445",2016-09-16,73.760002,73.980003,73.230003,73.290001,7317400,73.290001
"2446",2016-09-19,73.720001,73.779999,72.599998,73,3654400,73
"2447",2016-09-20,73.540001,73.790001,72.660004,72.910004,4833500,72.910004
"2448",2016-09-21,73.220001,74.260002,72.110001,74.18,6315800,74.18
"2449",2016-09-22,75,75.220001,74.309998,74.589996,5155700,74.589996
"2450",2016-09-23,73.089996,73.199997,70.099998,70.389999,23179200,70.389999
"2451",2016-09-26,70.5,71.209999,69.879997,70.190002,11726700,70.190002
"2452",2016-09-27,69.970001,70.650002,69.809998,70.050003,8179500,70.050003
"2453",2016-09-28,70.389999,71.730003,70.150002,71.620003,7467300,71.620003
"2454",2016-09-29,71.599998,72.120003,71.150002,71.199997,5323400,71.199997
"2455",2016-09-30,71.300003,71.790001,71.25,71.330002,5817000,71.330002
"2456",2016-10-03,71.150002,71.5,70.029999,70.519997,4679900,70.519997
"2457",2016-10-04,70.589996,72.949997,70.220001,72.629997,11238200,72.629997
"2458",2016-10-05,68.209999,69.599998,66.769997,68.419998,48274000,68.419998
"2459",2016-10-06,71.139999,72,70.510002,71.260002,18527100,71.260002
"2460",2016-10-07,71.25,71.43,70.209999,70.910004,6707400,70.910004
"2461",2016-10-10,73.580002,75.730003,73.580002,75.099998,22504000,75.099998
"2462",2016-10-11,73.900002,73.919998,71.550003,72.419998,16425400,72.419998
"2463",2016-10-12,72.260002,72.669998,71.839996,72.230003,6301800,72.230003
"2464",2016-10-13,71.379997,71.379997,70.5,70.629997,6686800,70.629997
"2465",2016-10-14,70.980003,76.160004,69.620003,74.269997,25005600,74.269997
"2466",2016-10-17,74.099998,74.739998,72.739998,72.830002,8777200,72.830002
"2467",2016-10-18,74,74.169998,72.599998,72.769997,5235500,72.769997
"2468",2016-10-19,72.610001,75.5,72.440002,72.82,3668800,72.82
"2469",2016-10-20,72.970001,72.970001,72.25,72.589996,5054500,72.589996
"2470",2016-10-21,72.339996,74.269997,72.230003,74,6789700,74
"2471",2016-10-24,74.43,75.339996,74.279999,75.059998,6329300,75.059998
"2472",2016-10-25,75.059998,75.260002,74.57,75.059998,4447200,75.059998
"2473",2016-10-26,74.650002,76.160004,74.330002,74.949997,5748200,74.949997
"2474",2016-10-27,75.489998,76.160004,74.620003,74.739998,4019400,74.739998
"2475",2016-10-28,74.989998,75.5,74.82,75.129997,4827800,75.129997
"2476",2016-10-31,75.32,76,74.870003,75.160004,4113500,75.160004
"2477",2016-11-01,75.989998,77.089996,75.239998,75.449997,7141700,75.449997
"2478",2016-11-02,75.150002,75.650002,74.919998,75,4084800,75
"2479",2016-11-03,75.040001,75.400002,73.730003,74.139999,3883200,74.139999
"2480",2016-11-04,74.139999,75.18,73.860001,74.370003,4280800,74.370003
"2481",2016-11-07,75.639999,77,75.410004,76.300003,5977500,76.300003
"2482",2016-11-08,76.360001,77.040001,76,76.550003,4020700,76.550003
"2483",2016-11-09,75.230003,76.550003,74.910004,75.900002,6880900,75.900002
"2484",2016-11-10,76.220001,76.730003,72.269997,73.629997,10200200,73.629997
"2485",2016-11-11,73.800003,75.07,73.800003,74.589996,8881800,74.589996
"2486",2016-11-14,74.910004,75.040001,72.540001,72.760002,7207600,72.760002
"2487",2016-11-15,74.489998,74.730003,73.309998,74.019997,6216400,74.019997
"2488",2016-11-16,74.209999,74.610001,73.139999,73.309998,10619100,73.309998
"2489",2016-11-17,73.709999,75.410004,73.32,75.190002,12539100,75.190002
"2490",2016-11-18,79.57,80.370003,77.260002,77.769997,19903000,77.769997
"2491",2016-11-21,78.059998,78.309998,75.800003,76.150002,8549800,76.150002
"2492",2016-11-22,75.739998,76.660004,75.099998,75.57,7873800,75.57
"2493",2016-11-23,75.089996,75.199997,73.540001,73.949997,8233800,73.949997
"2494",2016-11-25,73.959999,74.169998,73.5,73.730003,2346100,73.730003
"2495",2016-11-28,73.550003,73.93,72.790001,72.93,6436900,72.93
"2496",2016-11-29,72.760002,73.32,72.410004,72.93,7435000,72.93
"2497",2016-11-30,73.209999,73.300003,72,72,6261900,72
"2498",2016-12-01,72.139999,72.220001,68.209999,68.459999,10907300,68.459999
"2499",2016-12-02,66.589996,69.459999,66.43,68.410004,15967600,68.410004
"2500",2016-12-05,69.089996,71.470001,69.029999,70.800003,10209600,70.800003
"2501",2016-12-06,70.790001,71.349998,69.989998,70.620003,4234100,70.620003
"2502",2016-12-07,70.730003,72,70.269997,71.779999,4919700,71.779999
"2503",2016-12-08,71.440002,72.269997,71,71.860001,5426600,71.860001
"2504",2016-12-09,72,72.220001,70.610001,71.169998,5126800,71.169998
"2505",2016-12-12,70.82,70.849998,69.580002,70.379997,6100900,70.379997
"2506",2016-12-13,70.440002,72.129997,70.349998,71.610001,5895400,71.610001
"2507",2016-12-14,71.709999,71.870003,71.129997,71.330002,5071600,71.330002
"2508",2016-12-15,71.199997,71.949997,70.150002,70.230003,4740200,70.230003
"2509",2016-12-16,70.480003,70.639999,69.620003,69.860001,7023900,69.860001
"2510",2016-12-19,70,70.07,69.129997,69.510002,4526000,69.510002
"2511",2016-12-20,69.959999,70.059998,69.129997,69.860001,5262100,69.860001
"2512",2016-12-21,69.959999,70.349998,69.309998,70.110001,3515800,70.110001
"2513",2016-12-22,69.779999,70.059998,69.220001,69.900002,3468600,69.900002
"2514",2016-12-23,69.690002,70.010002,69.309998,69.870003,2274000,69.870003
"2515",2016-12-27,69.839996,70.43,69.639999,69.849998,2939700,69.849998
"2516",2016-12-28,69.849998,70.059998,68.849998,69.089996,4313700,69.089996
"2517",2016-12-29,68.849998,69.82,68.769997,69.150002,3220400,69.150002
"2518",2016-12-30,69.360001,69.379997,68.230003,68.459999,4523300,68.459999
"2519",2017-01-03,69.290001,70.860001,69,70.540001,8112200,70.540001
"2520",2017-01-04,71.080002,73.07,70.760002,72.800003,9289500,72.800003
"2521",2017-01-05,72.809998,73.660004,72.529999,72.790001,4695600,72.790001
"2522",2017-01-06,72.889999,74.129997,72.550003,73.800003,4466100,73.800003
"2523",2017-01-09,74.050003,74.440002,73.510002,73.959999,3915800,73.959999
"2524",2017-01-10,74.120003,74.300003,73.440002,73.980003,3994800,73.980003
"2525",2017-01-11,74.269997,76.080002,74.059998,75.769997,7591300,75.769997
"2526",2017-01-12,75.169998,75.75,74,75.209999,4681700,75.209999
"2527",2017-01-13,74.839996,75.779999,74.699997,75.639999,3690000,75.639999
"2528",2017-01-17,75.300003,75.300003,74.370003,75.019997,3139000,75.019997
"2529",2017-01-18,75.589996,76.220001,75.080002,75.779999,3969500,75.779999
"2530",2017-01-19,75.720001,76.169998,75.339996,75.57,3274300,75.57
"2531",2017-01-20,75.760002,76.120003,75.43,76.029999,4593600,76.029999
"2532",2017-01-23,75.699997,76.959999,75.699997,76.160004,3770900,76.160004
"2533",2017-01-24,76.32,77.459999,75.949997,77.110001,3730300,77.110001
"2534",2017-01-25,77.529999,78.589996,77.25,78.470001,5690400,78.470001
"2535",2017-01-26,79,79.080002,77.279999,77.949997,4121000,77.949997
"2536",2017-01-27,78.190002,78.57,77.919998,78.209999,2219300,78.209999
"2537",2017-01-30,77.800003,78.779999,77.099998,78.709999,4964000,78.709999
"2538",2017-01-31,78.449997,80,78.169998,79.099998,7835200,79.099998
"2539",2017-02-01,78.910004,79.300003,77.449997,78.580002,6199700,78.580002
"2540",2017-02-02,78.330002,80.260002,77.889999,80.129997,7676100,80.129997
"2541",2017-02-03,80.389999,80.709999,79.809998,80.209999,4975400,80.209999
"2542",2017-02-06,80.019997,80.120003,79.349998,79.75,2664200,79.75
"2543",2017-02-07,80.279999,80.529999,79.540001,80.209999,3628200,80.209999
"2544",2017-02-08,80,80.830002,79.629997,80.699997,2568000,80.699997
"2545",2017-02-09,80.699997,81.980003,80.489998,81.029999,5147500,81.029999
"2546",2017-02-10,81.410004,82,80.540001,80.639999,3061900,80.639999
"2547",2017-02-13,81.18,81.300003,80.459999,80.910004,4327500,80.910004
"2548",2017-02-14,80.949997,81.300003,80.559998,80.919998,4797700,80.919998
"2549",2017-02-15,81.230003,82.830002,80.889999,81.669998,5271900,81.669998
"2550",2017-02-16,81.519997,81.720001,80.5,80.82,5234700,80.82
"2551",2017-02-17,80.57,81.470001,80.25,81.470001,3674100,81.470001
"2552",2017-02-21,81.68,82.419998,81.290001,82.18,4325000,82.18
"2553",2017-02-22,82,82.389999,81.709999,82.080002,2741400,82.080002
"2554",2017-02-23,82.330002,83.129997,81.830002,82.07,5595200,82.07
"2555",2017-02-24,81.410004,81.82,80.970001,81.779999,4434200,81.779999
"2556",2017-02-27,81.629997,81.919998,80.900002,81.540001,3289300,81.540001
"2557",2017-02-28,81.5,81.830002,80.690002,81.349998,10533000,81.349998
"2558",2017-03-01,82.870003,84.400002,82.110001,83.809998,14319200,83.809998
"2559",2017-03-02,83.559998,83.699997,82.349998,82.669998,5884800,82.669998
"2560",2017-03-03,82,82.589996,81.650002,82.220001,6217200,82.220001
"2561",2017-03-06,81.760002,82.720001,81.620003,82.5,5328500,82.5
"2562",2017-03-07,83.360001,84.389999,82.809998,82.970001,5431800,82.970001
"2563",2017-03-08,82.959999,83.839996,82.940002,83.480003,3732400,83.480003
"2564",2017-03-09,83.190002,83.580002,82.809998,83.279999,3646900,83.279999
"2565",2017-03-10,83.559998,83.949997,83.239998,83.510002,3930000,83.510002
"2566",2017-03-13,83.470001,83.739998,83.080002,83.610001,3463700,83.610001
"2567",2017-03-14,83.419998,83.620003,82.730003,83.510002,2933500,83.510002
"2568",2017-03-15,83.559998,83.769997,83,83.480003,3074100,83.480003
"2569",2017-03-16,83.949997,84,83.269997,83.519997,3762100,83.519997
"2570",2017-03-17,83.940002,83.980003,83.019997,83.029999,7828200,83.029999
"2571",2017-03-20,83.029999,83.629997,82.809998,82.900002,3428700,82.900002
"2572",2017-03-21,83,83.18,81.370003,81.550003,4206200,81.550003
"2573",2017-03-22,81.690002,81.970001,81.139999,81.879997,3057000,81.879997
"2574",2017-03-23,82,82.400002,81.459999,81.519997,3056700,81.519997
"2575",2017-03-24,81.879997,82.25,81.290001,81.610001,3701800,81.610001
"2576",2017-03-27,81,81.790001,80.5,81.610001,3403000,81.610001
"2577",2017-03-28,81.440002,82.349998,81.300003,82.139999,3216000,82.139999
"2578",2017-03-29,82.040001,82.440002,81.660004,82.379997,2874000,82.379997
"2579",2017-03-30,82.25,82.589996,82.019997,82.559998,3483000,82.559998
"2580",2017-03-31,82.269997,82.93,82.190002,82.489998,3174000,82.489998
"2581",2017-04-03,82.610001,82.980003,81.550003,82.309998,4224200,82.309998
"2582",2017-04-04,82.739998,83.129997,82.529999,82.970001,4441500,82.970001
"2583",2017-04-05,83.190002,86.419998,83.010002,85.339996,13289300,85.339996
"2584",2017-04-06,85.419998,85.449997,84.370003,85,5014400,85
"2585",2017-04-07,84.699997,84.849998,83.82,84.379997,4876400,84.379997
"2586",2017-04-10,84.129997,84.610001,83.860001,84.239998,3401300,84.239998
"2587",2017-04-11,84.07,84.269997,83.300003,83.860001,2536200,83.860001
"2588",2017-04-12,83.830002,84.080002,83.199997,83.370003,3098400,83.370003
"2589",2017-04-13,83.199997,84.059998,83.129997,83.129997,2594700,83.129997
"2590",2017-04-17,83.25,84.230003,83,84.199997,2960800,84.199997
"2591",2017-04-18,84,84.400002,83.529999,83.709999,2498200,83.709999
"2592",2017-04-19,84.080002,84.209999,83.349998,83.5,2840600,83.5
"2593",2017-04-20,83.949997,84.360001,83.459999,84.050003,4012300,84.050003
"2594",2017-04-21,84.010002,84.400002,83.650002,83.790001,2946100,83.790001
"2595",2017-04-24,84.510002,84.650002,83.75,84.169998,3193800,84.169998
"2596",2017-04-25,84.57,85.129997,84.349998,84.75,3016500,84.75
"2597",2017-04-26,84.75,85.120003,84.389999,84.949997,2165000,84.949997
"2598",2017-04-27,85.379997,86.32,85.290001,85.849998,2944500,85.849998
"2599",2017-04-28,85.779999,86.220001,85.279999,86.120003,2914700,86.120003
"2600",2017-05-01,86.25,86.879997,86.25,86.660004,3290000,86.660004
"2601",2017-05-02,86.790001,87.199997,86.110001,87.089996,3503200,87.089996
"2602",2017-05-03,86.970001,87.059998,86.190002,86.550003,2786700,86.550003
"2603",2017-05-04,86.75,87.129997,86.290001,86.519997,2140100,86.519997
"2604",2017-05-05,86.440002,86.980003,86.220001,86.970001,2595800,86.970001
"2605",2017-05-08,86.93,87.169998,86.620003,86.860001,2168400,86.860001
"2606",2017-05-09,87.029999,87.620003,86.900002,87.129997,2887000,87.129997
"2607",2017-05-10,87.379997,87.620003,86.900002,87.309998,2920700,87.309998
"2608",2017-05-11,87.379997,87.949997,86.57,87.709999,2731600,87.709999
"2609",2017-05-12,87.970001,89.279999,87.57,89.040001,5586600,89.040001
"2610",2017-05-15,89.269997,89.940002,89.050003,89.800003,4053900,89.800003
"2611",2017-05-16,90.010002,90.279999,89.410004,89.75,6422300,89.75
"2612",2017-05-17,89.75,89.75,87.57,87.839996,5619200,87.839996
"2613",2017-05-18,87.879997,88.400002,87.169998,87.75,10180000,87.75
"2614",2017-05-19,90.949997,91,86.440002,87.400002,15733500,87.400002
"2615",2017-05-22,87.540001,89.050003,86.870003,88.940002,6058400,88.940002
"2616",2017-05-23,88.730003,89.25,88.160004,88.489998,4344600,88.489998
"2617",2017-05-24,88.43,89.720001,88.330002,89.599998,4577200,89.599998
"2618",2017-05-25,89.970001,91.809998,89.910004,91.269997,7407100,91.269997
"2619",2017-05-26,90.93,91.099998,90.459999,90.830002,5284500,90.830002
"2620",2017-05-30,90.5,91.07,90.470001,90.860001,4626500,90.860001
"2621",2017-05-31,90.690002,90.970001,89.480003,89.639999,6030100,89.639999
"2622",2017-06-01,90,90.639999,89.32,90.050003,4890600,90.050003
"2623",2017-06-02,90.239998,91.089996,89.830002,90.860001,4969200,90.860001
"2624",2017-06-05,91,91.879997,90.75,91.379997,5537300,91.379997
"2625",2017-06-06,91,91.949997,90.800003,91.099998,4296700,91.099998
"2626",2017-06-07,91.449997,91.989998,90.620003,91.389999,3484000,91.389999
"2627",2017-06-08,91.389999,91.620003,90.589996,91.25,3788800,91.25
"2628",2017-06-09,91.089996,91.220001,85.230003,87.269997,11672200,87.269997
"2629",2017-06-12,86.120003,86.839996,83.550003,86.18,9281600,86.18
"2630",2017-06-13,87.830002,88.309998,86.800003,87.269997,5308000,87.269997
"2631",2017-06-14,87.690002,88.089996,86.059998,87.169998,3554800,87.169998
"2632",2017-06-15,85.989998,86.379997,84.900002,86.269997,6661600,86.269997
"2633",2017-06-16,86.080002,86.980003,85.860001,86,8005000,86
"2634",2017-06-19,86.690002,87.709999,86.620003,87.540001,4835500,87.540001
"2635",2017-06-20,87.629997,87.790001,86.790001,86.919998,3095500,86.919998
"2636",2017-06-21,87.5,87.800003,86.43,87.559998,3794700,87.559998
"2637",2017-06-22,87.870003,89,87.239998,88.470001,4413000,88.470001
"2638",2017-06-23,88.290001,88.860001,87.510002,88.620003,4890900,88.620003
"2639",2017-06-26,88.800003,89.800003,87.699997,88.110001,4866500,88.110001
"2640",2017-06-27,88,89.279999,87.110001,87.68,5370800,87.68
"2641",2017-06-28,88.279999,88.470001,86.690002,88.089996,4257800,88.089996
"2642",2017-06-29,87.650002,87.669998,85.830002,86.800003,5215600,86.800003
"2643",2017-06-30,86.800003,87.25,86.300003,86.599998,3943500,86.599998
"2644",2017-07-03,87.010002,87.099998,85.120003,86.099998,2741300,86.099998
"2645",2017-07-05,86.279999,87.510002,86.099998,87.5,4719800,87.5
"2646",2017-07-06,86.620003,87.470001,86.339996,86.849998,3275000,86.849998
"2647",2017-07-07,87.199997,88.449997,87.190002,87.919998,2454300,87.919998
"2648",2017-07-10,87.860001,88.639999,87.470001,88.5,2332100,88.5
